star,Verfied_Audience_Comment,label
3.0,"i didnt like the storyline, too long and boring",0
3.5,darker than i expected,0
5.0,"this was another great marvel film with awesome action, excellent acting, and an entertaining storyline throughout. i was excited to see some first time appearances from several new characters. the movie did a superb job of migrating the different universes together. i would highly recommend this movie to a marvel fan or to a non marvel fan. its simply a good movie.",1
4.0,"movie was good, it would have been better if you could hear the actors conversation. music was clear and loud enough so not sure if it was editing or that it was in one of the lesser auditoriums of the theater.",1
4.0,"i liked it a lot. my petpeave was when the characters hesitate to get away from trouble. for instance, strange and the nurse he loved hesitated to go through a door when the bad one was close behind. thats ridiculous! i hate dramatic pauses! way too many in this one!",1
4.0,glad to see other marvel characters being crossed over into other series.,1
1.0,can i give it fewer stars somehow? this movie was just trying too hard from beginning to end. i dont like what they did with wandas story and there are just too many characters. it seems disney and marvel have chosen to try and interest people with the sheer multitude of characters and stories instead of just having interesting ones. skip this!,-1
1.0,it was terrible! worst marvel movie we have ever seen.,-1
5.0,i liked everything about this movie from beginning to end,1
5.0,another amazing movie from marvel!!!,1
4.0,"thought it was good, kept my interest the whole time, but all that it brings into the story is the multi verse",1
3.0,"felt more like a wandavision sequel than a dr. strange sequel. america chavez was cool, but overall just meh.",0
0.5,"amazing special effects. couldnt care less about the characters. when you make the villain the most sympathetic character, youve kinda missed the target.",-1
3.5,"kind of dragged on, lots of fill ins.",0
5.0,really good marvel movie,1
4.0,"lots of action, good special effects, story could better.",1
4.0,"not marvels best but definitely enjoyed the ride with some great performances , good enought story and visuals that at times amazed and left me questioning if it needed more time",1
5.0,"im not a fan of marvel, but i liked the plot and all that sht",1
3.0,my son fell asleep. it was good if you love marvel but but not one of the best.,0
4.5,"the dr strange movies are so cool, id recommend watching the wanda show first",1
5.0,"fantastic film, on the edge of my seat the whole ride!",1
2.0,"too much action, not enough plot, character development and humor",-1
4.0,"great movie for marvel fans! really cool special effects and plenty of action. fun for my husband, my teens, and myself!",1
3.0,slow and repetitive. other marvel movies have a better plot and are much more exciting.,0
5.0,the best movie ever,1
4.5,it was a very good movie for my grandson.,1
3.5,"so much humor! and really great use of the characters from earlier in the movie later in the movie! surprise surprise. special effects were top notch. i did not get bored or feel cheated by the plot one little bit. i prepared by watching the spiderman movies, the what if series, and wandavision. also all marvel films but that is beside the point. really prepped for the multiverse storyline. really really enjoyed it.",0
4.0,i was pleasantly surprised i really liked it. the only thing it was a little loud for this 73 yr. old grandma. my grandaughter loved it she was going home to watch the previous movie. we had a great time.,1
4.0,interesting plot. surprised and impressed that the trailers didnt give the plot away. overall satisfied with the movie.,1
5.0,everything you could love about a comic movie and a sam rami movie! there will never be a better dr. strange than benedict cumberbatch!!!,1
4.5,great action from start to finish!,1
2.0,"dr. strange has always been my least favorite marvel character, so i was hoping the special effects and villains who make up for that. unfortunately the special effects were just soso and repetitive, and mads villainous character barely registered. he was more notable and chilling as hannibal lecter. this movie was really all about wanda, but even her allout destruction couldnt hold my interest.",-1
4.5,"i must admit, after watching this film the 2nd time, it was still awesome! but theyre still flaws in some but not all. benedict  elizabeth did their thing tbh. the action scenes were incredible. the storyline was good. cant wait to see whats next for doctor stephen strange.",1
5.0,loved the layers if meanings! the heart felt ideas made this movie along with the escapism!,1
5.0,awesome movie. thoroughly enjoyed it with fam.,1
5.0,excelent movie every! marvel every time amazes me with the whole history of super heroes,1
